CNES;CODUFMUN;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;TPGESTAO;PF_PJ;CPF_CNPJ;NIV_DEP;CNPJ_MAN;ESFERA_A;ATIVIDAD;RETENCAO;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_LEITO;CODLEITO;QT_EXIST;QT_CONTR;QT_SUS;QT_NSUS;COMPETEN;NAT_JUR;ARQUIVO_ORIGEM;UF_REF;MES_REF;ANO_REF
0940402;354880;;;;;M;3;38306894000115;1;00000000000000;;04;;;03;05;06;;;2;36;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
0940402;354880;;;;;M;3;38306894000115;1;00000000000000;;04;;;03;05;06;;;2;40;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
0940402;354880;;;;;M;3;38306894000115;1;00000000000000;;04;;;03;05;06;;;2;46;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
0940402;354880;;;;;M;3;38306894000115;1;00000000000000;;04;;;03;05;06;;;6;47;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
2068400;354880;;;;;M;3;69119279000123;1;00000000000000;;04;;;01;62;03;;;1;11;4;0;0;4;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;3;75;10;0;0;10;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;3;66;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;1;02;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;1;03;8;0;0;8;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;1;05;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;1;04;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
2080613;354880;;;;;M;3;44402675000132;1;00000000000000;;04;;;01;05;06;;;2;33;60;0;0;60;202405;2062;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;35;1;0;0;1;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;36;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;15;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;16;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;31;2;0;0;2;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;13;7;0;0;7;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;14;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;11;3;0;0;3;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;12;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;4;10;3;0;0;3;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;08;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;01;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;09;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;04;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;05;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;06;2;0;0;2;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;02;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;1;03;8;0;0;8;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;38;1;0;0;1;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;40;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;41;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;42;11;0;0;11;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;4;43;3;0;0;3;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;44;2;0;0;2;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;5;45;9;0;0;9;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;46;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;5;68;2;0;0;2;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;3;74;9;0;0;9;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;3;75;7;0;0;7;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;3;77;3;0;0;3;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;3;80;4;0;0;4;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;32;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082330;354880;;;;;M;3;59307074000118;1;00000000000000;;04;;;03;05;06;;;2;33;12;0;0;12;202405;3999;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;3;81;9;0;9;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;7;07;3;0;3;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;3;75;20;0;20;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;3;78;10;0;6;4;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;5;68;2;0;2;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;5;45;21;0;21;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;4;10;3;0;3;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;3;92;9;0;0;9;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;2;33;55;0;55;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;4;43;15;0;15;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;3;66;3;0;3;0;202405;1244;LTSP2405.csv;SP;05;2024
2082594;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;03;05;06;;;1;03;30;0;30;0;202405;1244;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;6;47;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;6;48;3;0;0;3;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;3;76;10;0;0;10;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;2;40;4;0;0;4;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;1;03;5;0;0;5;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;2;33;30;0;0;30;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;2;32;2;0;0;2;202405;2062;LTSP2405.csv;SP;05;2024
4051297;354880;;;;;M;3;21758357000103;1;00000000000000;;04;;;01;05;06;;;1;06;4;0;0;4;202405;2062;LTSP2405.csv;SP;05;2024
4498445;354880;;;;;M;3;44567377000100;1;00000000000000;;04;;;01;62;03;;;7;07;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
5935857;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;01;05;06;;;2;33;43;0;43;0;202405;1244;LTSP2405.csv;SP;05;2024
5935857;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;01;05;06;;;5;45;2;0;2;0;202405;1244;LTSP2405.csv;SP;05;2024
5935857;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;01;05;06;;;6;47;3;0;3;0;202405;1244;LTSP2405.csv;SP;05;2024
5935857;354880;;;;;M;3;00000000000000;3;59307595000175;;04;;;01;05;06;;;3;75;9;0;9;0;202405;1244;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;4;10;29;0;0;29;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;2;33;44;0;0;44;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;5;68;29;0;0;29;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;1;03;44;0;0;44;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;3;77;15;0;0;15;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;3;80;18;0;0;18;202405;2046;LTSP2405.csv;SP;05;2024
9194258;354880;;;;;M;3;06047087002778;1;00000000000000;;04;;;03;05;06;;;3;74;88;0;0;88;202405;2046;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;3;77;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;08;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;46;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;5;45;6;0;0;6;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;4;43;10;0;0;10;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;42;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;35;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;33;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;32;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;15;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;14;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;4;10;13;0;0;13;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;3;80;8;0;0;8;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;36;3;0;0;3;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;40;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;02;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;03;3;0;0;3;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;05;3;0;0;3;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;1;06;3;0;0;3;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;2;41;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
0962589;354890;0203;;;;M;3;45359213001548;3;45359213000142;;04;;;01;05;04;;;5;68;6;0;0;6;202405;2143;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;3;66;8;0;8;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;5;45;5;0;5;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;3;75;35;0;30;5;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;5;68;7;0;5;2;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;3;81;5;0;5;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;3;78;5;0;5;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;1;02;2;0;2;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;4;10;30;0;20;10;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;1;03;70;0;32;38;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;2;41;10;0;10;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;4;43;10;0;5;5;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;2;32;8;0;8;0;202405;3999;LTSP2405.csv;SP;05;2024
2080931;354890;0203;;;;M;3;59610394000142;1;00000000000000;;04;;;03;05;06;;;2;33;83;0;42;41;202405;3999;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;03;5;0;0;5;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;04;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;05;5;0;0;5;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;06;5;0;0;5;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;7;07;8;0;0;8;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;08;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;02;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;01;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;2;46;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;3;66;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;5;68;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;0;10;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;3;81;8;0;0;8;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;16;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;2;33;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;2;36;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;2;42;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;13;5;0;0;5;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;14;4;0;0;4;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;15;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;4;10;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;11;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;12;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
2083299;354890;0203;;;;M;3;45359213000576;1;00000000000000;;04;;;03;05;06;;;1;09;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;3;78;10;0;10;0;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;3;75;10;0;10;0;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;2;33;18;0;18;0;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;1;03;10;0;8;2;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;5;45;14;0;12;2;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;2;87;8;0;8;0;202405;2011;LTSP2405.csv;SP;05;2024
5586348;354890;0203;;;;M;3;15126437002278;1;00000000000000;;01;;;02;05;06;;;3;66;2;0;2;0;202405;2011;LTSP2405.csv;SP;05;2024
9799176;354890;0203;;;;M;3;13412005000173;1;00000000000000;;04;;;03;05;04;;;3;66;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
9799176;354890;0203;;;;M;3;13412005000173;1;00000000000000;;04;;;03;05;04;;;7;07;4;0;0;4;202405;2062;LTSP2405.csv;SP;05;2024
9799176;354890;0203;;;;M;3;13412005000173;1;00000000000000;;04;;;03;05;04;;;1;03;3;0;0;3;202405;2062;LTSP2405.csv;SP;05;2024
9799176;354890;0203;;;;M;3;13412005000173;1;00000000000000;;04;;;03;05;04;;;2;33;9;0;0;9;202405;2062;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;1;03;30;0;14;16;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;1;13;4;0;4;0;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;5;68;8;0;8;0;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;4;10;11;0;8;3;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;3;75;18;0;18;0;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;4;43;10;0;4;6;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;2;33;78;0;49;29;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;5;45;2;0;2;0;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;1;06;5;0;2;3;202405;3999;LTSP2405.csv;SP;05;2024
2084228;354910;0220;;;;M;3;59759084000194;1;00000000000000;;04;;;03;05;06;;;2;31;3;0;3;0;202405;3999;LTSP2405.csv;SP;05;2024
2084902;354910;0214;;;;M;3;53678264000246;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;0;10;202405;2143;LTSP2405.csv;SP;05;2024
2084902;354910;0214;;;;M;3;53678264000246;1;00000000000000;;04;;;03;05;06;;;2;33;23;0;0;23;202405;2143;LTSP2405.csv;SP;05;2024
2084902;354910;0214;;;;M;3;53678264000246;1;00000000000000;;04;;;03;05;06;;;1;03;23;0;0;23;202405;2143;LTSP2405.csv;SP;05;2024
3205495;354910;0214;;;;M;3;21241296000102;1;00000000000000;;04;;;01;62;03;;;7;07;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
6895263;354910;214;;;;E;3;46374500021000;3;46374500000194;;04;;;02;36;03;;;7;07;5;0;5;0;202405;1023;LTSP2405.csv;SP;05;2024
7823940;354910;;;;;M;3;13179116000181;1;00000000000000;;04;;;01;62;04;;;7;07;1;0;0;1;202405;2062;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;1;06;8;0;4;4;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;3;75;10;0;8;2;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;1;03;17;0;10;7;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;5;45;5;0;3;2;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;2;33;46;0;42;4;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;4;10;14;0;8;6;202405;3999;LTSP2405.csv;SP;05;2024
2080044;354940;0208;;;;E;3;59849182000112;1;00000000000000;;04;;;01;05;06;;;4;43;6;0;4;2;202405;3999;LTSP2405.csv;SP;05;2024
0911437;354970;214;;;;M;3;96182068000701;1;00000000000000;;04;;;01;05;06;;;1;03;5;0;0;5;202405;2143;LTSP2405.csv;SP;05;2024
0911437;354970;214;;;;M;3;96182068000701;1;00000000000000;;04;;;01;05;06;;;5;68;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
0911437;354970;214;;;;M;3;96182068000701;1;00000000000000;;04;;;01;05;06;;;5;45;1;0;0;1;202405;2143;LTSP2405.csv;SP;05;2024
0911437;354970;214;;;;M;3;96182068000701;1;00000000000000;;04;;;01;05;06;;;4;43;2;0;0;2;202405;2143;LTSP2405.csv;SP;05;2024
